Blunder scores,Eval swings (first 10 moves),Eval swings std (middlegame),Eval swings mean (middlegame),Opening depth,Mean eval swings,Eval swing std,Mean time usage per move (%),Time usage std per move (%),Moves per game,"Mean time usage per move (%, middlegame)","Time usage std per move (%, middlegame)",Moves before time pressure
0.5,0.36,0.738724125,0.5975,7,0.544444444,0.711090482,1.698989899,1.493583388,15,4.055,3.356025427,16
0.142857143,0.14,0.293587012,0.2275,8,0.203684211,0.274999203,0.908070175,0.651833422,15.75,2.88,2.102443023,16
0.315789474,0,,,2,,,,,28.5,,,0
0.5,0.5,3.102267616,0.9885,7,0.947619048,3.031349059,1.849857854,1.889520811,33,5.1455,5.118365099,40
0.235294118,0.45,6.824731825,1.949148936,7,1.874897959,6.690943233,1.157218443,1.385082284,38.25,4.040638298,4.923358877,47
0.284313725,0.56,1.402037777,0.975833333,2,0.9368,1.386646873,1.605714286,1.64387639,38.25,6.891666667,7.001480492,48
0.519607843,0.28,1.544908814,1.078918919,2,1.102040816,1.531771822,1.851968138,1.815519284,38.25,7.309189189,6.954689217,37
0.142857143,0.13,0.222656292,0.207142857,8,0.512682927,1.614403953,2.328806356,3.153993282,31.5,10.6,12.07952113,14
0,0.05,0.060213296,0.073846154,11,0.0888,0.074292216,3.57008547,5.302999816,20.25,11.90153846,16.49006663,13
0,0.09,0.229614504,0.1645,4,0.160731707,0.228006472,1.442535107,1.553334205,31.5,3.8915,4.117843318,40
0.18125,0.15,0.63049128,0.3803125,7,0.530512821,2.440611429,1.261625874,1.95966101,60,9.135,7.542627248,32
0.461538462,0.21,0.26139486,0.18,9,0.424166667,0.645808672,4.131584629,6.008102372,19.5,23.08,29.00835742,12
0.083333333,0.07,0.091052259,0.102173913,6,0.176341463,0.398545832,2.403437455,3.857084779,31.5,9.267826087,11.31380129,23
0.34375,0,,,9,,,,,24,,,0
0.392857143,0,,,6,,,,,21,,,0
0.173913043,0.19,0.246688545,0.194666667,6,0.412045455,0.881746627,2.16029341,3.07006701,34.5,14.79733333,17.28123981,15
0.529411765,0,,,11,,,,,25.5,,,0
0.1875,0.14,0.49689291,0.297692308,4,0.864074074,3.397146149,1.774743231,3.687362237,42,24.45230769,30.31983898,13
0.382352941,0.3,2.174423142,0.9592,7,1.1375,2.248035702,2.766423358,2.679417496,25.5,8.1872,8.156295891,25
0.482142857,0,,,5,,,,,21,,,0
0.173913043,0.07,0.396003028,0.187727273,9,0.230454545,0.462143411,2.25399922,2.99399645,34.5,16.12727273,17.24882389,22
0.146153846,0,,,2,,,,,48.75,,,0
0.075757576,0.39,0.564711473,0.292380952,5,0.10796875,0.344679191,1.458511701,1.753920221,49.5,11.50285714,10.90201135,21
0.152542373,0.23,0.443258799,0.296842105,3,0.299298246,0.48273351,1.60708819,2.15184008,44.25,8.387368421,7.521241654,19
0.260869565,0.64,0.730627167,0.444883721,5,0.435454545,0.724785308,1.699327458,1.972539473,34.5,6.773488372,7.787588074,43
0.28,0.1,0.12477758,0.147777778,8,0.93,2.15777242,4.233416149,6.23865676,18.75,20.17777778,29.17252893,9
0.608695652,1.06,1.068933254,1.032222222,9,0.88952381,1.048658554,3.721871049,3.142024863,17.25,9.453333333,7.16037462,18
0.52,0.25,0.849780157,0.625263158,11,0.544782609,0.795772178,3.558979206,3.906909735,18.75,9.597368421,9.299445528,19
0.387755102,0.17,0.596844644,0.388823529,9,0.756170213,1.863533989,2.057521651,3.368074255,36.75,14.35764706,18.67137098,17
0.064516129,0.24,0.347140101,0.245625,4,0.176666667,0.266087014,3.238868389,3.624759417,23.25,12.335,10.9027495,16
0.379310345,0.45,0.568763842,0.456153846,3,0.723333333,0.995543918,3.610593834,5.887220692,21.75,19.04,28.85574235,13
0.375,0.15,0.396964443,0.198461538,7,0.589666667,1.434749728,3.292551622,5.08067614,24,24.31076923,30.69664978,13
0.355263158,0.32,0.636103382,0.381428571,4,1.195405405,3.915123522,2.626401511,2.916843608,28.5,12.62,14.49816131,28
0.235294118,0.07,0.249509996,0.175333333,2,0.175333333,0.249509996,4.036982968,6.003223465,12.75,11.06133333,16.44883229,15
0.4,0.34,0.411714817,0.379090909,9,0.633333333,0.872535184,5.478921569,7.817763586,15,22.61818182,32.52473945,11
0.240963855,0.16,0.12716906,0.180833333,6,0.424634146,1.262495271,1.193734952,2.206130434,62.25,21.60666667,20.14162101,12
0.170212766,0,,,6,,,,,35.25,,,0
0.103448276,0.11,0.631027624,0.242,5,0.228571429,0.50805307,1.716990041,2.228171786,43.5,9.354666667,9.225187311,30
0.215384615,0.23,0.288072729,0.212307692,4,1.5546875,7.051227737,1.50755814,2.713140041,48.75,18.92307692,18.15249817,13
0.114583333,0.1,0.482693139,0.3552,7,0.343191489,0.433895932,2.020893234,2.287338185,36,11.9888,12.7431839,25
0.459459459,0,,,12,,,,,27.75,,,0
0,0.09,0.106349721,0.1055,2,0.09,0.11825305,2.464561404,2.530432718,30,10.14,9.03121604,20
0.184210526,0.15,0.175328264,0.14,9,0.214444444,0.354581802,2.622826909,3.95948504,28.5,12.68727273,11.25889967,11
0.125,0.09,0.253887897,0.215789474,9,0.194090909,0.242480418,2.435064935,2.458786538,18,6.926315789,6.304231569,19
0.421875,0.14,0.790786818,0.554444444,9,1.924354839,8.72686048,1.569381136,3.880499099,48,12.8,24.81808828,18
0.326923077,0.14,0.607088641,0.332352941,2,0.672083333,1.200662785,4.059075342,6.00467897,19.5,12.16,16.00304971,17
0.222222222,0.28,0.712665687,0.569333333,2,0.999117647,3.667506268,2.807393791,4.976799578,27,10.936,19.23492538,15
0.086956522,0.2,0.21424026,0.221,9,0.984772727,4.929633454,2.078973699,3.107826936,34.5,16.464,15.43933447,10
0.307692308,0.17,4.180663797,1.094545455,9,0.940810811,3.260063376,2.540928025,3.521439901,29.25,9.687272727,11.80095645,22
0.531914894,0.28,0.62944162,0.515909091,3,0.902,2.082138979,2.159659311,2.298013845,35.25,9.643636364,7.434754004,22
0.09375,0.11,0.338279347,0.240625,9,0.225,0.290133738,3.15136612,4.322642634,24,10.355,10.89864946,16
0.3,0.12,0.50164886,0.469,2,0.424166667,0.474185037,3.666190476,3.995495571,18.75,12.512,14.37488805,20
0.158730159,0.04,0.406918327,0.267555556,8,0.20147541,0.366877982,1.483875933,1.957388023,47.25,6.448,6.698176685,45
0.119402985,0.11,0.10825587,0.1012,9,0.662,3.212603695,1.466585007,1.847795645,50.25,7.2352,7.979041881,25
0.229166667,0.21,0.330332077,0.383888889,5,0.338636364,0.322184441,4.288875598,3.596446985,18,9.76,8.76708282,18
0.184210526,0.18,0.479428113,0.3375,9,0.202777778,0.389634342,2.625268384,4.005672604,28.5,14.336,19.10531213,20
0.364583333,0.54,1.053897528,0.59,5,0.547391304,0.761000613,2.084214649,4.112108257,36,20.76615385,29.86062668,13
0.0875,0.14,0.27086066,0.188947368,5,0.289230769,0.463416288,2.493717949,3.743929115,30,15.48,18.61992242,19
0.210526316,0.13,0.453052465,0.332777778,9,0.3675,0.596223232,2.73771636,3.367868945,28.5,16.80444444,16.73412794,18
0.7,0.3,0.340657119,0.375454545,8,1.782105263,3.693619888,2.515080972,3.318515554,30,14.16,12.39163589,11
0.445945946,0.13,0.522327934,0.295,6,0.692571429,1.249443036,2.8055505,2.911674393,27.75,12.33777778,11.14070203,18
0.347457627,0,,,2,,,,,44.25,,,0
0.555555556,0,,,11,,,,,27,,,0
0.144736842,0.07,0.210306098,0.147894737,8,0.239066667,0.784636554,1.287286136,2.495895288,57,12.27368421,15.1597201,19
0.25,0.18,0.802681647,0.5425,9,0.482352941,0.70972064,2.765795207,4.411130953,27,6.73,10.96056647,24
0,0.07,0.331611572,0.23893617,8,0.2286,0.324175626,1.649353234,1.830601369,38.25,6.893617021,7.509619462,47
0.255813953,0.27,0.271535317,0.298,6,0.360243902,0.472638804,2.315697781,3.513273399,32.25,10.52266667,13.2269808,15
0.454545455,0.5,1.145714236,0.548888889,3,0.9865,2.24077119,4.725669643,7.762581725,16.5,17.83111111,24.00268133,9
0.480769231,0.34,0.60349138,0.445384615,6,1.243,3.308900335,1.967241379,2.23789428,39,11.28615385,10.88867708,26
0.153846154,0.34,0.369714819,0.267619048,9,0.242916667,0.351499634,2.529530744,2.585171441,19.5,5.728571429,5.499536604,21
0.217391304,0.28,0.525543105,0.472,10,0.341428571,0.399853545,4.381143622,4.571688984,17.25,13.568,13.40855846,10
0.149122807,0.03,0.10346736,0.081428571,8,0.317678571,1.259205371,0.870404412,1.796638472,85.5,8.822857143,11.28850432,14
0.325,0,,,13,,,,,30,,,0
0.111111111,0.35,0.585700177,0.279166667,9,0.200384615,0.403767069,3.502465483,4.151946063,20.25,12.44,11.9483738,12
0.02173913,0.17,0.170144197,0.150952381,5,0.146363636,0.167432871,3.655068383,3.489656764,17.25,8.528095238,7.978351721,21
0.041666667,0.21,0.171771518,0.193636364,2,0.193636364,0.171771518,3.578671329,4.095097463,9,11.16545455,12.77670408,11
0.0625,0.09,0.287360356,0.210454545,7,0.17,0.22694101,2.117816092,3.494687294,36,11.89818182,15.96886364,22
0.37755102,0,,,7,,,,,36.75,,,0
0.155555556,0.21,0.45383872,0.306875,3,0.482045455,1.049193665,2.175151515,2.562634418,33.75,13.98,11.94227896,16
0.276595745,0,,,7,,,,,35.25,,,0
0.393939394,0.19,0.281639626,0.141428571,3,1.396451613,4.146619948,3.048492515,3.702206614,24.75,14.97142857,12.68179486,14
0.350877193,0.13,0.124591641,0.126923077,5,0.560545455,1.187029311,1.678389737,2.420572291,42.75,17.37538462,15.69422432,13
0.14516129,0.24,0.665870805,0.54125,20,0.538,1.206375437,1.585714286,2.644381724,46.5,21.39,13.66478268,8
0.28125,0.24,0.268125201,0.267083333,6,0.568666667,1.192562391,3.095054945,2.973716088,24,11.19333333,10.7457165,24
0.298245614,0.17,0.574644818,0.31,2,2.878363636,10.33626961,1.721212121,2.891659955,42.75,19.67384615,17.84147861,13
0.206896552,0.06,1.102077874,0.363846154,2,0.282592593,0.762564462,3.662542275,7.547292285,21.75,25.31384615,46.08780561,13
0.21875,0.28,0.449038188,0.27,3,0.326666667,0.490512282,3.267035398,4.036335934,24,18.44,20.05958184,18
0.25,0.51,0.803156433,0.474615385,2,0.474615385,0.803156433,4.489258489,6.949965715,10.5,9.966153846,15.42892389,13
0.409090909,0.37,1.289922478,1.3,20,0.409,0.689819961,4.764837398,7.134148752,16.5,13.02666667,14.72659273,3
0.341463415,0.08,0.429384443,0.3072,3,0.456666667,0.712786723,2.451849677,2.085392572,30.75,7.2192,6.088296094,25
0.583333333,0,,,2,,,,,54,,,0
0.482758621,0,,,15,,,,,21.75,,,0
0.153061224,0.09,1.299703689,0.395813953,2,0.567708333,1.764600177,1.693363539,2.15689015,36.75,8.479069767,10.53501188,43
0.707317073,0.14,0.175409185,0.160588235,5,1.995384615,4.4365894,2.54485789,3.545224809,30.75,20.11058824,21.08656221,17
0.2,0,,,2,,,,,26.25,,,0
0.386792453,0.33,0.438693035,0.349,4,0.884705882,2.484393168,1.931491241,2.723138115,39.75,14.368,14.59098842,20
0.279069767,0.32,0.756766502,0.573461538,3,0.425609756,0.661245222,2.374889422,3.053609714,32.25,10.47384615,12.20916216,26
0.027777778,0.2,0.174800567,0.164666667,7,0.157058824,0.166274047,3.557635175,4.09032881,13.5,15.588,16.70146923,15
0.28125,0.53,0.678035151,0.57625,6,0.460666667,0.589657606,3.25204918,3.288421067,24,10.42,9.167804535,16
0.192307692,0.49,1.589746386,0.615208333,6,0.5996,1.559154611,1.695438596,1.675666844,39,7.848333333,7.770175204,48
0.146341463,0.69,0.977820108,0.471052632,7,0.827435897,3.416773423,2.46469055,2.720901859,30.75,15.20631579,14.40854847,19
0.208955224,0.3,1.084898357,0.824,10,0.449538462,0.76068109,1.432116271,2.244391696,50.25,22.784,14.44249532,10
0.333333333,0.37,0.460242411,0.506923077,8,0.955636364,2.640944531,1.783882301,2.94078114,42.75,17.65538462,19.5135067,13
0.423076923,0.09,0.746239289,0.393076923,9,0.46875,0.852108957,3.816169508,4.891789265,19.5,20.06769231,20.80802015,13
0.182926829,0.07,0.41697402,0.2156,5,0.488717949,1.06970035,2.512417774,3.801652309,30.75,11.4336,17.07231552,25
0.319148936,0.13,0.144549107,0.157777778,8,0.415111111,0.568617231,2.099097575,3.220771634,35.25,21.77777778,20.10793984,9
0.52173913,0.28,0.750861104,0.445789474,12,0.999850746,1.881436019,1.420444945,2.04219054,51.75,9.490526316,10.26785138,19
0.383333333,0,,,8,,,,,22.5,,,0
0.1875,0.13,0.15300881,0.143157895,7,0.43974359,1.007073632,2.477021696,2.694126842,30,8.197894737,6.407460564,19
0.307692308,0.24,0.253354636,0.278,9,0.490416667,0.54807552,3.885298295,3.918185351,19.5,16.29866667,14.68048942,15
0.26,0.14,0.667076614,0.427142857,4,0.467826087,0.661423785,4.26931677,5.345599145,18.75,16.42857143,14.79870621,14
0.213483146,0.15,0.122462115,0.168333333,6,0.496436782,1.752783817,1.097869475,2.060823987,66.75,20.26666667,19.71477588,12
0.258064516,0.26,0.610376026,0.460434783,8,0.44,0.606023338,2.84549438,3.03802048,23.25,11.84695652,11.6419533,23
0.454545455,0,,,9,,,,,16.5,,,0
0.148148148,0.29,0.455103651,0.3488,5,0.336923077,0.450002393,2.38477975,2.650340799,20.25,5.7812,6.24281208,25
0.19047619,0.31,0.389475321,0.519230769,8,0.325783133,0.804072137,1.138208004,1.60461318,63,13.14461538,9.19735525,13
0.222222222,0.14,1.391902866,0.585384615,9,0.485,1.263571657,4.366898148,4.19456078,13.5,11.03076923,9.362793797,13
0,0.08,0.142241455,0.137,8,0.13,0.132992318,3.421190476,4.857812297,18.75,13.764,18.13237825,20
0.26056338,0.15,0.62512892,0.380434783,7,0.862028986,3.097443243,1.405572059,1.684366415,53.25,8,7.792807873,23
0.444444444,0,,,12,,,,,27,,,0
0.065217391,0.14,0.258120229,0.1845,7,0.18,0.248078329,3.106542302,4.512020879,17.25,11.7395,16.06221538,20
0.531914894,0.25,0.606978738,0.493333333,3,0.657555556,0.848105256,2.086570925,2.058798857,35.25,12.17,10.92939714,24
0.571428571,0.41,1.067031932,0.802857143,11,0.586666667,0.854042083,7.099658869,7.018720491,10.5,23.86857143,19.47910627,7
0.3125,0,,,5,,,,,18,,,0
0.604166667,0,,,9,,,,,36,,,0
0.333333333,0,,,5,,,,,18,,,0
0.16,0.33,1.054027812,0.361282051,3,0.297708333,0.957246138,1.892222222,2.069599282,37.5,8.967179487,8.865796473,39
0.201086957,0.63,0.567054438,0.515882353,6,0.427142857,0.91015052,1.057310745,1.64638062,69,15.18823529,15.38302808,17
0.085714286,0.05,0.163571255,0.14,9,0.148787879,0.214530848,2.897867565,3.878552097,26.25,14.87789474,16.35352479,19
0.203703704,0.3,1.251554866,0.671875,6,0.5244,1.02046999,3.93819209,4.317737571,20.25,13.79,12.49373176,16
0.144444444,0.18,0.579939145,0.533333333,7,0.458837209,0.487951058,2.261581395,3.093016832,33.75,13.03111111,16.06399294,18
0.485507246,0,,,9,,,,,51.75,,,0
0.2,0.22,0.368134373,0.358125,9,0.588125,1.201755199,2.002209596,2.423734613,37.5,11.215,11.23057612,16
0.0625,0.15,0.316002998,0.243684211,10,0.208695652,0.296361333,3.385093168,3.960943388,18,9.905263158,10.48583561,19
0.485714286,0.13,0.152315462,0.16,4,1.040441176,1.931168105,1.363137255,2.243219843,52.5,24.2,17.27846554,8
0.514285714,0.21,0.217890715,0.191818182,2,1.254848485,3.782248935,2.858849363,4.758900144,26.25,18.61454545,22.6792259,11
0.55,0.13,0.440615299,0.3055,1,1.055789474,2.572598467,2.514839181,5.092609289,30,12.444,24.24994724,20
0.127906977,0.23,0.22222495,0.25875,7,0.913170732,3.564556381,2.309471875,3.810180873,32.25,24.6,22.30477719,8
0.1875,0.19,0.628903443,0.253333333,6,0.328205128,0.699360128,2.507193732,1.947272559,30,9.168,7.409767273,30
0.282051282,0.28,0.198996441,0.225625,4,0.412972973,0.800991971,2.602501782,2.556803261,29.25,15.915,10.99426153,16
0.08,0.17,0.397570539,0.2404,6,0.181020408,0.344457574,1.972834467,1.965292011,37.5,11.3104,9.446673347,25
0.12195122,0.52,0.608255116,0.552,9,0.344615385,0.521207334,2.512335576,3.317491166,30.75,17.97066667,19.02325474,15
0.620689655,0.51,0.880489132,0.561111111,5,0.953703704,1.796107218,3.533915938,4.685938838,21.75,18.13777778,18.25108338,9
0.433333333,0.74,1.024064301,0.600769231,5,0.558571429,0.996477312,5.747869674,8.346015875,11.25,17.36769231,24.45764167,13
0.333333333,0.23,0.944827626,0.635833333,14,0.5252,0.760680178,3.838006231,4.000566179,20.25,17.86,16.2396283,12
0.666666667,0.62,1.449016087,0.678571429,1,1.247173913,2.250499859,2.036500268,3.507546504,36,14.96571429,11.60458366,7
0.5,0,,,6,,,,,19.5,,,0
0.763157895,0.21,0.631361481,0.420555556,2,0.761666667,0.978119186,2.673778851,2.806314185,28.5,16.14222222,14.18118204,18
0.407407407,0.18,0.876706993,0.548333333,6,0.5748,1.029927667,3.858897638,5.172789344,20.25,22.48,26.42179816,12
0.034090909,0.36,0.410861911,0.394347826,8,0.583255814,0.816545339,2.251776486,2.431913507,33,13.59826087,12.05709736,23
0.137931034,0.17,0.392656068,0.318333333,6,0.432962963,0.552211044,3.514594698,7.161473049,21.75,12.44,15.48859052,12
0.419354839,0,,,6,,,,,23.25,,,0
0.2,0.17,1.385628871,0.519,7,0.505263158,1.151787651,2.528634085,2.545157309,30,14.492,13.05282611,20
0.096774194,1.65,3.196068735,2.03375,6,0.631,1.796946356,3.236217133,4.805281553,23.25,29.59,29.75987519,8
0.423076923,0.74,0.656212074,0.498571429,1,0.78875,1.127591942,4.027122642,6.275462187,19.5,20.24571429,18.46006758,7
0.571428571,0.16,0.123130464,0.131111111,4,4.97962963,14.8656084,1.75150364,3.315016766,42,26.19111111,27.23146546,9
0.41025641,0.15,0.316856122,0.341428571,14,0.596756757,0.881372207,2.651113378,3.271786611,29.25,14.74857143,13.48631606,14
0.25862069,0,,,7,,,,,21.75,,,0
0.126760563,0.62,0.537830237,0.416363636,2,0.218550725,0.419152771,1.381955969,1.560282051,53.25,4.850909091,5.370765986,33
0.106060606,0.24,0.622704608,0.481176471,11,0.341290323,0.50525071,2.798473812,2.517900944,24.75,7.021176471,5.500220316,17
0.386792453,0.19,0.248393256,0.219130435,5,0.722115385,1.154696016,1.753914227,3.094325659,39.75,5.252173913,10.10935433,23
0.242424242,0.5,0.918251544,0.647692308,8,0.536774194,0.724386578,3.143222281,3.855954232,24.75,18.35076923,17.08184341,13
0.571428571,0.43,1.136647954,0.964,7,0.98,1.181963409,2.958149058,4.189490678,26.25,17.94133333,19.38672221,15
0.095238095,0.1,0.986196758,0.389259259,7,0.467704918,0.982214154,1.50357885,1.989924791,47.25,10.32888889,10.63688406,27
0.223404255,0.32,0.588079271,0.369090909,8,1.461555556,7.242153106,2.191144952,3.269925287,35.25,12.43272727,17.14212472,22
0.1875,0.3,0.912385598,0.4009375,6,1.340869565,4.792028022,2.08168643,3.785263714,36,9.1625,16.66546419,32
0.051470588,0.23,0.40688942,0.3456,8,0.99030303,4.360327077,1.491659716,3.444562289,51,11.088,20.29117378,25
0.322033898,0.62,2.058036929,0.7608,10,0.608070175,1.478437204,1.70395962,2.367428522,44.25,9.3088,10.1386095,25
0.179104478,0.3,0.354357232,0.400952381,8,0.496307692,1.033124159,1.472645002,1.96322191,50.25,10.54857143,10.05410279,21
0,0.11,0.089361371,0.093636364,7,0.093846154,0.088650857,5.975140713,7.232646595,10.5,22.74727273,24.58147965,11
0.352941176,0,,,7,,,,,25.5,,,0
0.392156863,0,,,7,,,,,38.25,,,0
0,0.08,0.105211805,0.071333333,7,0.084117647,0.105360027,1.246432301,1.258640076,14.25,4.572,4.406604135,15
0.140625,0,,,5,,,,,24,,,0
0.272727273,0,,,5,,,,,16.5,,,0
0.552631579,0.29,1.192462121,0.7475,5,2.763055556,6.547332202,2.633643617,6.245990222,28.5,19.82666667,38.22712348,12
0.166666667,0.16,18.89848914,5.194285714,20,4.415344828,17.43939956,0.913957307,1.337349204,45,3.968979592,5.917968488,49
0.62962963,0.59,0.895877038,0.7496,5,0.724615385,0.886973419,2.375271621,2.242358105,20.25,8.6584,7.996536584,25
0.254545455,0.28,9.672928514,4.815681818,20,4.02754717,8.970991478,0.709433962,0.536675337,41.25,2.894545455,2.272015246,44
0.828571429,0.63,1.520598384,1.227777778,8,1.151212121,2.128621557,2.882697947,4.191516708,26.25,21.44,20.01787201,9
0.333333333,0.16,0.786552151,0.542142857,6,0.638461538,0.866721142,3.570251177,3.757524845,20.25,14.17714286,12.88445899,14
0.1875,0.28,0.46857488,0.347222222,1,0.270322581,0.401085892,2.911733428,3.152319938,24,14.25333333,12.690035,18
0.159090909,0.06,0.431659882,0.307916667,8,0.233571429,0.344084657,2.334499264,2.041220091,33,11.33666667,8.79697906,24
0.132075472,0.13,0.761491688,0.348421053,9,0.766666667,3.152794739,1.808557906,2.510110695,39.75,13.00631579,13.54725237,19
0.255102041,0.1,0.411179354,0.312692308,8,0.411914894,0.899941153,2.056464812,3.140996154,36.75,9.144615385,13.41603137,26
0.323529412,0.14,1.047754061,0.488,8,0.8978125,1.582867415,3.019176136,4.856867318,25.5,14.52266667,19.58900839,15
0.419354839,0,,,8,,,,,23.25,,,0
0.188679245,0.27,0.438892003,0.334761905,5,0.289215686,0.776924303,1.916524991,3.155850563,39.75,11.07809524,15.50866842,21
0.102564103,0.25,0.25936675,0.286,8,0.175945946,0.230837358,2.52796983,3.292188316,29.25,12.624,11.72707712,10
0.214285714,0,,,8,,,,,10.5,,,0
0.304347826,0.13,1.161564216,0.442,5,0.596666667,1.369807772,4.481585738,4.695758102,17.25,19.96266667,20.76493455,15
0,0.08,0.120793722,0.104583333,7,0.110384615,0.117965445,2.281065089,2.460523089,21,10.12333333,10.40641887,24
0.5,0.12,1.157498571,0.758235294,8,0.975384615,1.936768919,3.568047337,4.30280365,21,15.82117647,16.95659233,17
0.454545455,0,,,9,,,,,16.5,,,0
0.296296296,0.17,1.894687031,0.771632653,8,0.729807692,1.846056199,1.397764629,1.805340647,40.5,6.780408163,8.64983284,49
0.285714286,0.38,0.450183296,0.25375,9,1.273030303,3.904633053,2.858350951,4.395316744,26.25,15.35,15.49815301,16
0.472222222,0.29,1.012103645,0.550833333,8,0.564705882,0.894798285,5.402298851,6.753555847,13.5,11.29333333,13.29083165,12
0.173469388,0.18,0.897810034,0.45,8,0.411666667,0.808340389,1.927164083,2.203766836,36.75,8.395555556,9.471356048,36
0.604166667,0.73,0.74842724,0.701,6,0.935434783,1.465911482,2.072061192,2.698473691,36,10.04,10.30253475,10
0.225806452,0.2,0.208787855,0.1935,8,0.294137931,0.433766867,3.059302766,2.785011855,23.25,6.208,5.797329331,20
0.512195122,0.18,1.445753815,0.814736842,9,0.837692308,1.66949482,2.465600406,1.880664867,30.75,6.875789474,4.456962488,19
0.214285714,0.23,2.590691797,0.816111111,7,0.74,2.461747347,4.051980198,3.607529989,15.75,13.35722222,11.00868096,18
0.125,0.1,0.535081169,0.281304348,9,0.244666667,0.471846946,3.080952381,3.390019699,24,11.02782609,12.70317031,23
0.326923077,0.56,1.33658857,0.756315789,4,1.2104,3.589035434,1.926717172,2.702868747,39,11.97684211,10.8414867,19
